"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","logp","types","genes"
"mef2a",2.47546404599894e-05,0.35690188291628,0.52,0.161,0.995408847536635,10.6064975931913,"M","mef2a"
"gngt1",2.50150496785437e-05,0.544915504336738,0.7,0.288,1,10.5960329270759,"M","gngt1"
"hspe1",2.55502432308584e-05,0.538479473253065,0.62,0.212,1,10.5748637215611,"M","hspe1"
"commd7",2.56564660140344e-05,0.349154700380617,0.36,0.085,1,10.5707149317988,"M","commd7"
"man2b1",2.65143580062238e-05,-1.71467616366048,0.16,0.449,1,10.5378241601434,"M","man2b1"
"dctn6",2.66930777549048e-05,0.7016163424777,0.34,0.076,1,10.5311062862877,"M","dctn6"
"elob",2.6802556931553e-05,-1.38252905722065,0,0.288,1,10.5270132671047,"M","elob"
"mt1",2.68031953086555e-05,-1.51767936399271,0,0.288,1,10.5269894496196,"M","mt1"
"atf6",2.78272994846085e-05,0.435263529894495,0.22,0.025,1,10.489493023261,"M","atf6"
"filip1l",2.85017182911891e-05,0.485258005483451,0.28,0.051,1,10.4655461815882,"M","filip1l"
"dip2a",2.86317857994111e-05,0.458697614040154,0.2,0.017,1,10.4609930656891,"M","dip2a"
"sept7",2.94529565439057e-05,0.346795936428261,0.58,0.203,1,10.4327162609224,"M","sept7"
"rps14",2.94845869471629e-05,0.435029456987572,0.94,0.754,1,10.4316429075242,"M","rps14"
"ireb2",2.96270248685832e-05,0.31412280200529,0.2,0.017,1,10.4268236108504,"M","ireb2"
"mrpl20",2.99597652898099e-05,0.319851350824063,0.48,0.136,1,10.4156552334644,"M","mrpl20"
"eif2ak1",3.06550884644451e-05,0.342733372082863,0.2,0.017,1,10.3927118909458,"M","eif2ak1"
"ccni",3.07224422889905e-05,0.430201814441328,0.62,0.22,1,10.3905171512501,"M","ccni"
"rgs19",3.09734651441663e-05,0.528061564267607,0.36,0.085,1,10.3823796831161,"M","rgs19"
"mrpl41",3.16296895535945e-05,0.275832963667389,0.34,0.076,1,10.3614143356302,"M","mrpl41"
"dstn",3.17073921138828e-05,0.46971938688568,0.36,0.085,1,10.3589607145531,"M","dstn"
"stub1",3.2239880074322e-05,0.326039704591707,0.42,0.11,1,10.3423063601119,"M","stub1"
"gpank1",3.26189141992091e-05,0.544378419577033,0.22,0.025,1,10.3306182476771,"M","gpank1"
"hacd3",3.26189141992091e-05,0.255377912962538,0.22,0.025,1,10.3306182476771,"M","hacd3"
"nsun6",3.28137925853042e-05,0.711763570897622,0.2,0.017,1,10.3246616253124,"M","nsun6"
"acap2",3.28137925853042e-05,0.391536204424905,0.2,0.017,1,10.3246616253124,"M","acap2"
"frmd4b",3.33841783243231e-05,0.281312930052861,0.4,0.102,1,10.3074284730788,"M","frmd4b"
"camk1d",3.36988359857178e-05,0.353360213657468,0.42,0.119,1,10.2980472616856,"M","camk1d"
"cabp4",3.3946558994483e-05,0.786565184180025,0.2,0.017,1,10.2907230641926,"M","cabp4"
"pld2",3.3946558994483e-05,0.601055412337834,0.2,0.017,1,10.2907230641926,"M","pld2"
"ddb2",3.3946558994483e-05,0.447928832651357,0.2,0.017,1,10.2907230641926,"M","ddb2"
"ncl",3.39970438648259e-05,0.369490733199571,0.68,0.254,1,10.2892369822802,"M","ncl"
"edf1",3.434743964556e-05,0.436301757799019,0.6,0.212,1,10.2789830793211,"M","edf1"
"znf516",3.57608086144296e-05,0.892598545807874,0.14,0,1,10.2386579956543,"M","znf516"
"clic4",3.57608086144296e-05,0.827013506196082,0.14,0,1,10.2386579956543,"M","clic4"
"catsper2",3.57608086144296e-05,0.786227504413679,0.14,0,1,10.2386579956543,"M","catsper2"
"b4galt7",3.57608086144296e-05,0.723469452195534,0.14,0,1,10.2386579956543,"M","b4galt7"
"rp11-626g11.3",3.57608086144296e-05,0.680967801250228,0.14,0,1,10.2386579956543,"M","rp11-626g11.3"
"c6orf106",3.57608086144296e-05,0.648374496400035,0.14,0,1,10.2386579956543,"M","c6orf106"
"rp11-138a9.2",3.57608086144296e-05,0.618281740622328,0.14,0,1,10.2386579956543,"M","rp11-138a9.2"
"c1orf61",3.57608086144296e-05,0.599972676402765,0.14,0,1,10.2386579956543,"M","c1orf61"
"znf394",3.57608086144296e-05,0.588502067696731,0.14,0,1,10.2386579956543,"M","znf394"
"rp11-6e9.5",3.57608086144296e-05,0.56081848100396,0.14,0,1,10.2386579956543,"M","rp11-6e9.5"
"lrtomt",3.57608086144296e-05,0.537432779991909,0.14,0,1,10.2386579956543,"M","lrtomt"
"podxl",3.57608086144296e-05,0.535677727071675,0.14,0,1,10.2386579956543,"M","podxl"
"ddc",3.57608086144296e-05,0.527171770538689,0.14,0,1,10.2386579956543,"M","ddc"
"thap5",3.57608086144296e-05,0.525762573199326,0.14,0,1,10.2386579956543,"M","thap5"
"thop1",3.57608086144296e-05,0.522754340172633,0.14,0,1,10.2386579956543,"M","thop1"
"c15orf40",3.57608086144296e-05,0.507217177414194,0.14,0,1,10.2386579956543,"M","c15orf40"
"tceb1",3.57608086144296e-05,0.499186388284994,0.14,0,1,10.2386579956543,"M","tceb1"
"fh",3.57608086144296e-05,0.494811888360994,0.14,0,1,10.2386579956543,"M","fh"
"znf7",3.57608086144296e-05,0.483065546724882,0.14,0,1,10.2386579956543,"M","znf7"
"rp11-138a9.1",3.57608086144296e-05,0.481630844713504,0.14,0,1,10.2386579956543,"M","rp11-138a9.1"
"tcf7",3.57608086144296e-05,0.475784501631522,0.14,0,1,10.2386579956543,"M","tcf7"
"rp11-347p5.1",3.57608086144296e-05,0.470718611085319,0.14,0,1,10.2386579956543,"M","rp11-347p5.1"
"rpph1",3.57608086144296e-05,0.459811687522811,0.14,0,1,10.2386579956543,"M","rpph1"
"rnu11",3.57608086144296e-05,0.448000671333358,0.14,0,1,10.2386579956543,"M","rnu11"
"zscan16-as1",3.57608086144296e-05,0.441753892584676,0.14,0,1,10.2386579956543,"M","zscan16-as1"
"glipr2",3.57608086144296e-05,0.437608226012753,0.14,0,1,10.2386579956543,"M","glipr2"
"apoa1bp",3.57608086144296e-05,0.434784086692911,0.14,0,1,10.2386579956543,"M","apoa1bp"
"ctd-2562j15.6",3.57608086144296e-05,0.431671641038716,0.14,0,1,10.2386579956543,"M","ctd-2562j15.6"
"dscr3",3.57608086144296e-05,0.431620098161095,0.14,0,1,10.2386579956543,"M","dscr3"
"znf721",3.57608086144296e-05,0.430944201652813,0.14,0,1,10.2386579956543,"M","znf721"
"kif9",3.57608086144296e-05,0.408353642080505,0.14,0,1,10.2386579956543,"M","kif9"
"ebln3",3.57608086144296e-05,0.406074192769205,0.14,0,1,10.2386579956543,"M","ebln3"
"rp11-473i1.5",3.57608086144296e-05,0.405379992814985,0.14,0,1,10.2386579956543,"M","rp11-473i1.5"
"accs",3.57608086144296e-05,0.397373384218561,0.14,0,1,10.2386579956543,"M","accs"
"aoah",3.57608086144296e-05,0.393990954667843,0.14,0,1,10.2386579956543,"M","aoah"
"rp11-214n9.1",3.57608086144296e-05,0.388950844809002,0.14,0,1,10.2386579956543,"M","rp11-214n9.1"
"pcbd1",3.57608086144296e-05,0.388830158177968,0.14,0,1,10.2386579956543,"M","pcbd1"
"utp23",3.57608086144296e-05,0.38370226745182,0.14,0,1,10.2386579956543,"M","utp23"
"znf438",3.57608086144296e-05,0.371463786375911,0.14,0,1,10.2386579956543,"M","znf438"
"prkch",3.57608086144296e-05,0.370267740737313,0.14,0,1,10.2386579956543,"M","prkch"
"znf91",3.57608086144296e-05,0.367883965932098,0.14,0,1,10.2386579956543,"M","znf91"
"uggt2",3.57608086144296e-05,0.35411460033564,0.14,0,1,10.2386579956543,"M","uggt2"
"tnfrsf10b",3.57608086144296e-05,0.347219246589549,0.14,0,1,10.2386579956543,"M","tnfrsf10b"
"pilrb",3.57608086144296e-05,0.344315338821064,0.14,0,1,10.2386579956543,"M","pilrb"
"stx11",3.57608086144296e-05,0.337694387909604,0.14,0,1,10.2386579956543,"M","stx11"
"sec22c",3.57608086144296e-05,0.332631587865067,0.14,0,1,10.2386579956543,"M","sec22c"
"atrn",3.57608086144296e-05,0.323115580511752,0.14,0,1,10.2386579956543,"M","atrn"
"c21orf2",3.57608086144296e-05,0.322314315962266,0.14,0,1,10.2386579956543,"M","c21orf2"
"march9",3.57608086144296e-05,0.312040628225828,0.14,0,1,10.2386579956543,"M","march9"
"znf32",3.57608086144296e-05,0.306335280147555,0.14,0,1,10.2386579956543,"M","znf32"
"fam177a1",3.57608086144296e-05,0.29972036520141,0.14,0,1,10.2386579956543,"M","fam177a1"
"tp53bp2",3.57608086144296e-05,0.295644363820405,0.14,0,1,10.2386579956543,"M","tp53bp2"
"fabp5",3.57608086144296e-05,0.287123800100549,0.14,0,1,10.2386579956543,"M","fabp5"
"tbc1d14",3.57608086144296e-05,0.281683427333331,0.14,0,1,10.2386579956543,"M","tbc1d14"
"ifi27l1",3.57608086144296e-05,0.272470082920533,0.14,0,1,10.2386579956543,"M","ifi27l1"
"rarres3",3.57608086144296e-05,0.26731130474465,0.14,0,1,10.2386579956543,"M","rarres3"
"znf677",3.57608086144296e-05,0.263790230886139,0.14,0,1,10.2386579956543,"M","znf677"
"ephb6",3.57608086144296e-05,0.25761897207644,0.14,0,1,10.2386579956543,"M","ephb6"
"znf703",3.57608086144296e-05,0.257214778714588,0.14,0,1,10.2386579956543,"M","znf703"
"c19orf48",3.57608086144296e-05,0.254083504603959,0.14,0,1,10.2386579956543,"M","c19orf48"
"fam127b",3.57608086144296e-05,0.251087734409174,0.14,0,1,10.2386579956543,"M","fam127b"
"gk",3.58597756111945e-05,0.642134475283373,0.22,0.025,1,10.2358943471634,"M","gk"
"ttc17",3.58597756111945e-05,0.526256414663142,0.22,0.025,1,10.2358943471634,"M","ttc17"
"zkscan1",3.63244660944849e-05,0.380324600802146,0.2,0.017,1,10.2230190466343,"M","zkscan1"
"runx1",3.70063944621829e-05,0.557710738549258,0.22,0.025,1,10.20441983695,"M","runx1"
"lpp",3.70063944621829e-05,0.282113679173364,0.22,0.025,1,10.20441983695,"M","lpp"
"ubald2",3.71515297170816e-05,0.498194355115608,0.24,0.034,1,10.2005056108762,"M","ubald2"
"zfp706",3.72878646357417e-05,-1.33671575060979,0,0.28,1,10.1968426291369,"M","zfp706"
"arfgef1",3.94132824603586e-05,0.590584907686719,0.24,0.034,1,10.1414076801888,"M","arfgef1"
"kmt5a",3.94132824603586e-05,0.498095937812571,0.24,0.034,1,10.1414076801888,"M","kmt5a"
"pcf11",3.99667677057439e-05,0.441378297970513,0.32,0.068,1,10.1274622565184,"M","pcf11"
"ist1",4.05925825902635e-05,0.36008226892143,0.24,0.034,1,10.1119252028684,"M","ist1"
"hipk3",4.05925825902635e-05,0.350382824872391,0.24,0.034,1,10.1119252028684,"M","hipk3"
"gsap",4.05925825902635e-05,0.335861228415117,0.24,0.034,1,10.1119252028684,"M","gsap"
"ppfia4",4.09402751202818e-05,-1.40356173934322,0.02,0.305,1,10.1033962576687,"M","ppfia4"
"ep300",4.1536236180441e-05,0.463194707607808,0.28,0.051,1,10.0889443507364,"M","ep300"
"qtrt1",4.1805316237969e-05,0.518688062603492,0.24,0.034,1,10.0824870437941,"M","qtrt1"
"pop4",4.19504145223733e-05,0.432702204139924,0.22,0.025,1,10.0790222437561,"M","pop4"
"itgav",4.19504145223733e-05,0.422279223788132,0.22,0.025,1,10.0790222437561,"M","itgav"
"cpsf2",4.3052373389356e-05,0.308599238759064,0.24,0.034,1,10.0530931976147,"M","cpsf2"
"ssr2",4.35412929911613e-05,0.302948405883535,0.42,0.11,1,10.0418008059713,"M","ssr2"
"rps19",4.36334143183402e-05,0.40867532109665,0.96,0.754,1,10.039687317683,"M","rps19"
"rab8a",4.41020471020978e-05,0.417170794058668,0.32,0.068,1,10.0290043570401,"M","rab8a"
"phf3",4.42922992246083e-05,0.408824063241393,0.26,0.042,1,10.0246997284254,"M","phf3"
"mboat7",4.43346659890055e-05,0.433448239969632,0.24,0.034,1,10.02374365896,"M","mboat7"
"ptprj",4.46514567009999e-05,0.351884199144676,0.22,0.025,1,10.0166236262915,"M","ptprj"
"vamp3",4.52495062885476e-05,0.262839376892036,0.38,0.093,1,10.0033187986282,"M","vamp3"
"tsnax",4.55410006338343e-05,0.536680349778025,0.26,0.042,1,9.99689752493427,"M","tsnax"
"yy1",4.62205123755123e-05,0.290807974832229,0.38,0.102,1,9.98208686759938,"M","yy1"
"ptgds",4.70087180679835e-05,0.739324262702589,0.24,0.034,1,9.96517748264735,"M","ptgds"
"nudcd2",4.70087180679835e-05,0.599008216769254,0.24,0.034,1,9.96517748264735,"M","nudcd2"
"ccnc",4.70087180679835e-05,0.298069418398777,0.24,0.034,1,9.96517748264735,"M","ccnc"
"lcp2",4.70087180679835e-05,0.287982448690977,0.24,0.034,1,9.96517748264735,"M","lcp2"
"hmbox1",4.84024157086236e-05,0.444661911806002,0.24,0.034,1,9.93596083415202,"M","hmbox1"
"ppp3cb",4.87052190317366e-05,0.271070539127306,0.28,0.051,1,9.92972436664159,"M","ppp3cb"
"prcd",4.94904877969767e-05,0.550332407545796,0.26,0.042,1,9.91373007257347,"M","prcd"
"rcsd1",5.00086374416935e-05,0.345897147905003,0.28,0.051,1,9.90331481862162,"M","rcsd1"
"zcchc6",5.08776263304685e-05,0.345646190260919,0.26,0.042,1,9.88608729233063,"M","zcchc6"
"slc9a9",5.13081787205953e-05,0.443994375394809,0.24,0.034,1,9.87766038924367,"M","slc9a9"
"lsm3",5.13081787205953e-05,0.356681439868853,0.24,0.034,1,9.87766038924367,"M","lsm3"
"cdc40",5.13450728403678e-05,0.516058406596246,0.28,0.051,1,9.87694157866924,"M","cdc40"
"snrpg",5.13726249726361e-05,0.269115191427523,0.46,0.136,1,9.87640511545957,"M","snrpg"
"selenok",5.16994947878174e-05,-1.3336408160026,0,0.271,1,9.87006254849343,"M","selenok"
"crybb1",5.1700699351156e-05,-1.47070806437866,0,0.271,1,9.87003924943972,"M","crybb1"
"ddx27",5.21439606585847e-05,0.363125128896537,0.22,0.025,1,9.86150219034571,"M","ddx27"
"cyb5r1",5.21439606585847e-05,0.261006191283478,0.22,0.025,1,9.86150219034571,"M","cyb5r1"
"tlk2",5.27153094498877e-05,0.262020623743628,0.28,0.051,1,9.85060464270906,"M","tlk2"
"oaz1",5.36026428468103e-05,0.533155094222223,0.76,0.364,1,9.83391218425958,"M","oaz1"
"prr13",5.36448839071465e-05,0.295351666824508,0.48,0.144,1,9.83312445397248,"M","prr13"
"qsox1",5.43787533453951e-05,0.421795404933347,0.24,0.034,1,9.81953704389593,"M","qsox1"
"mrps7",5.49388796261378e-05,0.261278453402911,0.32,0.068,1,9.8092892701855,"M","mrps7"
"tbl1xr1",5.85505627328999e-05,0.259005636904577,0.28,0.051,1,9.74561985681558,"M","tbl1xr1"
"bclaf1",5.89306714276109e-05,0.332535327113006,0.36,0.093,1,9.73914886553247,"M","bclaf1"
"vdac1",5.90925648753707e-05,0.359326715253243,0.54,0.178,1,9.73640544729773,"M","vdac1"
"aplp2",5.95472749462303e-05,0.275111779334492,0.56,0.186,1,9.72874002397861,"M","aplp2"
"rpf1",6.00059296484858e-05,0.318760186371694,0.26,0.042,1,9.72106717315052,"M","rpf1"
"eif3e",6.01497025632767e-05,0.419513364549684,0.58,0.212,1,9.71867406047224,"M","eif3e"
"ndufa12",6.05255845144454e-05,0.385206130818034,0.32,0.068,1,9.71244439778165,"M","ndufa12"
"asna1",6.16706022824255e-05,0.426593931235635,0.26,0.042,1,9.69370320279443,"M","asna1"
"tob1",6.16706022824255e-05,0.351330094714406,0.26,0.042,1,9.69370320279443,"M","tob1"
"rab29",6.19739141114073e-05,0.346885433388616,0.16,0.008,1,9.68879700159374,"M","rab29"
"setx",6.25169207330161e-05,0.355866014376631,0.26,0.042,1,9.68007330613488,"M","setx"
"arhgap21",6.28346930032054e-05,0.297773322792587,0.24,0.034,1,9.67500320067013,"M","arhgap21"
"rbm38",6.43468118063369e-05,0.52308874979068,0.16,0.008,1,9.65122316972858,"M","rbm38"
"isg20l2",6.43468118063369e-05,0.294460777935453,0.16,0.008,1,9.65122316972858,"M","isg20l2"
"rbm4",6.68055308052028e-05,0.536799963217323,0.16,0.008,1,9.61372468436404,"M","rbm4"
"avpi1",6.68055308052028e-05,0.42935721068293,0.16,0.008,1,9.61372468436404,"M","avpi1"
"myo1f",6.89805069529701e-05,0.792858056642968,0.3,0.068,1,9.58168660120787,"M","myo1f"
"dcun1d1",6.9352973674269e-05,0.514684571135869,0.16,0.008,1,9.5763015328975,"M","dcun1d1"
"rabep2",6.9352973674269e-05,0.501286642835507,0.16,0.008,1,9.5763015328975,"M","rabep2"
"hps1",6.9352973674269e-05,0.290842456444164,0.16,0.008,1,9.5763015328975,"M","hps1"
"tmem205",6.9352973674269e-05,0.253299618116983,0.16,0.008,1,9.5763015328975,"M","tmem205"
"cfh",7.14481946807465e-05,-1.5548916335466,0,0.263,1,9.54653792079709,"M","cfh"
"rnaset2b",7.14498414497097e-05,-1.39388987939663,0,0.263,1,9.54651487262921,"M","rnaset2b"
"selenow",7.14498414497097e-05,-1.47302545292595,0,0.263,1,9.54651487262921,"M","selenow"
"zdhhc24",7.19921334420606e-05,0.433881047569541,0.16,0.008,1,9.53895370266644,"M","zdhhc24"
"arfgef2",7.19921334420606e-05,0.264063494324528,0.16,0.008,1,9.53895370266644,"M","arfgef2"
"rps4x",7.31714280867653e-05,-0.69207837862472,0.88,0.814,1,9.52270553987783,"M","rps4x"
"dph7",7.47260961375692e-05,0.383101795003972,0.16,0.008,1,9.50168118094811,"M","dph7"
"abcc4",7.47260961375692e-05,0.297543126878962,0.16,0.008,1,9.50168118094811,"M","abcc4"
"rnf13",7.60456596246056e-05,0.635878178025118,0.44,0.136,1,9.48417661354244,"M","rnf13"
"vcl",7.75580433899146e-05,0.47356215142827,0.16,0.008,1,9.46448395495916,"M","vcl"
"fam13a",7.75580433899146e-05,0.470108536930257,0.16,0.008,1,9.46448395495916,"M","fam13a"
"plekha5",7.75580433899146e-05,0.467937331404129,0.16,0.008,1,9.46448395495916,"M","plekha5"
"map3k11",7.75580433899146e-05,0.459315541903953,0.16,0.008,1,9.46448395495916,"M","map3k11"
"p2ry12",7.76840118747309e-05,-1.85884051993601,0.1,0.373,1,9.46286108914166,"M","p2ry12"
"fam20c",8.0491255090624e-05,0.414444304835187,0.16,0.008,1,9.42736201185529,"M","fam20c"
"cxadr",8.0491255090624e-05,0.339439429356229,0.16,0.008,1,9.42736201185529,"M","cxadr"
"abcd4",8.0491255090624e-05,0.313334668907145,0.16,0.008,1,9.42736201185529,"M","abcd4"
"zmat3",8.35291121197062e-05,0.426906559073451,0.16,0.008,1,9.39031533873091,"M","zmat3"
"nek3",8.35291121197062e-05,0.343093935667372,0.16,0.008,1,9.39031533873091,"M","nek3"
"cbx4",8.35291121197062e-05,0.277847267916964,0.16,0.008,1,9.39031533873091,"M","cbx4"
"dnaja4",8.35291121197062e-05,0.255506702640865,0.16,0.008,1,9.39031533873091,"M","dnaja4"
"tnrc6b",8.48316701365721e-05,0.499202561345278,0.42,0.127,1,9.3748416162968,"M","tnrc6b"
"nme1",8.85017736019785e-05,0.567118481299474,0.38,0.102,1,9.33248796545088,"M","nme1"
"rbm25",9.23237201887858e-05,0.326716381726076,0.5,0.169,1,9.29020945934408,"M","rbm25"
"cln8",9.29228511486877e-05,0.693696676123444,0.26,0.051,1,9.28374096662528,"M","cln8"
"fnip2",9.4705466187854e-05,0.469360939491528,0.18,0.017,1,9.26473883834138,"M","fnip2"
"st8sia4",9.4705466187854e-05,0.434048038552658,0.18,0.017,1,9.26473883834138,"M","st8sia4"
"ilf2",9.50966677836511e-05,0.419671633107427,0.32,0.076,1,9.26061662810514,"M","ilf2"
"lsp1",9.7232712939723e-05,0.290478904290765,0.52,0.169,1,9.23840335024129,"M","lsp1"
"crtap",9.79235647043726e-05,0.368626774507052,0.18,0.017,1,9.23132333561071,"M","crtap"
"rnaset2a",9.84261948804579e-05,-1.33178860397339,0,0.254,1,9.22620358119843,"M","rnaset2a"
"gpi1",9.84261948804579e-05,-1.34830694681512,0,0.254,1,9.22620358119843,"M","gpi1"
"polr2g",9.99909500810588e-05,0.262669927089361,0.36,0.093,1,9.21043087526089,"M","polr2g"
"birc2",0.00010064096764621,0.636424424522602,0.22,0.034,1,9.2039511501318,"M","birc2"
"msrb1",0.00010124470881281,0.614224996061221,0.18,0.017,1,9.19797011198207,"M","msrb1"
"icam1",0.000102082825816614,0.659199978502729,0.28,0.059,1,9.18972605637816,"M","icam1"
"ndufs6",0.000104118921490084,0.292921250294818,0.5,0.161,1,9.16997683622729,"M","ndufs6"
"sec61g",0.000104650306218059,0.599687252522635,0.28,0.059,1,9.16488618296036,"M","sec61g"
"vps53",0.000104671973745696,0.731646160770031,0.18,0.017,1,9.16467915743285,"M","vps53"
"dhps",0.000104671973745696,0.544267178711797,0.18,0.017,1,9.16467915743285,"M","dhps"
"med19",0.000104671973745696,0.30735686947247,0.18,0.017,1,9.16467915743285,"M","med19"
"cwc22",0.000108208518884048,0.380242480546122,0.18,0.017,1,9.13145046189655,"M","cwc22"
"rpa2",0.000108208518884048,0.2787006556935,0.18,0.017,1,9.13145046189655,"M","rpa2"
"pan3",0.000111699754951332,0.442934899051713,0.3,0.068,1,9.09969604570234,"M","pan3"
"cct3",0.000112034059562861,0.482363962658541,0.4,0.119,1,9.09670762965937,"M","cct3"
"cd81",0.000113464492361314,-0.688097883188708,0.88,0.847,1,9.08402061261987,"M","cd81"
"sde2",0.000115622520420226,0.297494472732556,0.18,0.017,1,9.06517980737589,"M","sde2"
"sc5d",0.000115622520420226,0.287964637377705,0.18,0.017,1,9.06517980737589,"M","sc5d"
"parl",0.000115921120690291,0.398684890336934,0.24,0.042,1,9.06260059220794,"M","parl"
"cndp2",0.000116456323605058,0.344253010600692,0.38,0.102,1,9.05799425993046,"M","cndp2"
"cd84",0.000116993047222481,0.46712880310124,0.32,0.076,1,9.05339605038116,"M","cd84"
"mrpl54",0.00011833493945285,0.360130491204787,0.34,0.085,1,9.04199148440809,"M","mrpl54"
"iqsec2",0.000119506735037193,0.282155502520154,0.18,0.017,1,9.03213782803701,"M","iqsec2"
"taf15",0.000120983597877741,0.326963856433811,0.34,0.085,1,9.01985557628532,"M","taf15"
"adrb2",0.000122365435609547,0.321024663492394,0.24,0.042,1,9.00849861657617,"M","adrb2"
"paqr4",0.00012351375062495,0.447890675723926,0.18,0.017,1,8.99915806700149,"M","paqr4"
"siah2",0.00012351375062495,0.406657035422368,0.18,0.017,1,8.99915806700149,"M","siah2"
"slc11a2",0.00012351375062495,0.300892831737687,0.18,0.017,1,8.99915806700149,"M","slc11a2"
"mgat2",0.000123553001103323,0.444383532609123,0.26,0.051,1,8.99884033522715,"M","mgat2"
"rap2b",0.00012427669482251,0.546750767907328,0.2,0.025,1,8.99300006839791,"M","rap2b"
"cltb",0.000126781239036637,0.483062432616692,0.38,0.11,1,8.97304748403219,"M","cltb"
"srgap3",0.000127647179004072,0.611167928572981,0.18,0.017,1,8.96624051397987,"M","srgap3"
"tmem222",0.000128119920428755,0.523566561759529,0.2,0.025,1,8.96254385429161,"M","tmem222"
"glrx",0.000128119920428755,0.366667148969013,0.2,0.025,1,8.96254385429161,"M","glrx"
"cox7c",0.000128156816752514,0.327720075269377,0.78,0.322,1,8.96225591302609,"M","cox7c"
"spen",0.000128754905726071,0.288282191056632,0.3,0.068,1,8.95759991641955,"M","spen"
"soat1",0.00013028515026019,0.253441228149065,0.22,0.034,1,8.94578504609791,"M","soat1"
"nfatc2ip",0.000131910729130069,0.336321830284083,0.18,0.017,1,8.93338515863734,"M","nfatc2ip"
"top1",0.000132537842743119,0.508788435154961,0.36,0.102,1,8.92864234770707,"M","top1"
"car2",0.000135158783597537,-1.3764989013434,0,0.246,1,8.90906029588096,"M","car2"
"vsir",0.000135161833281029,-1.2741233515632,0,0.246,1,8.9090377324263,"M","vsir"
"atp5k",0.000135161833281029,-1.35463952215458,0,0.246,1,8.9090377324263,"M","atp5k"
"serpine2",0.000135161833281029,-1.40242656804887,0,0.246,1,8.9090377324263,"M","serpine2"
"snhg11",0.000135161833281029,-1.44190841392441,0,0.246,1,8.9090377324263,"M","snhg11"
"ifi27l2a",0.000135161833281029,-1.64664687301941,0,0.246,1,8.9090377324263,"M","ifi27l2a"
"papd5",0.000136144840217424,0.740694949436326,0.2,0.025,1,8.90179123734139,"M","papd5"
"pick1",0.000136144840217424,0.377211550969302,0.2,0.025,1,8.90179123734139,"M","pick1"
"prdm2",0.000136308209414701,0.355739933313021,0.18,0.017,1,8.90059199059354,"M","prdm2"
"adm",0.00013651802196775,0.939198429304006,0.12,0,1,8.89905392298656,"M","adm"
"acap1",0.00013651802196775,0.785113102572881,0.12,0,1,8.89905392298656,"M","acap1"
"best1",0.00013651802196775,0.674940795715803,0.12,0,1,8.89905392298656,"M","best1"
"echdc3",0.00013651802196775,0.6356643925833,0.12,0,1,8.89905392298656,"M","echdc3"
"grid2",0.00013651802196775,0.605611606317945,0.12,0,1,8.89905392298656,"M","grid2"
"arsd",0.00013651802196775,0.584017639169737,0.12,0,1,8.89905392298656,"M","arsd"
"dlgap1-as1",0.00013651802196775,0.583142286548793,0.12,0,1,8.89905392298656,"M","dlgap1-as1"
"ccdc181",0.00013651802196775,0.57900953033444,0.12,0,1,8.89905392298656,"M","ccdc181"
"adgre2",0.00013651802196775,0.559845356375933,0.12,0,1,8.89905392298656,"M","adgre2"
"plk2",0.00013651802196775,0.552929395917274,0.12,0,1,8.89905392298656,"M","plk2"
"atp10d",0.00013651802196775,0.501932126554707,0.12,0,1,8.89905392298656,"M","atp10d"
"c5orf56",0.00013651802196775,0.492576549866655,0.12,0,1,8.89905392298656,"M","c5orf56"
"rgs12",0.00013651802196775,0.481936030648897,0.12,0,1,8.89905392298656,"M","rgs12"
"ttl",0.00013651802196775,0.460187897955534,0.12,0,1,8.89905392298656,"M","ttl"
"gba2",0.00013651802196775,0.459219276494774,0.12,0,1,8.89905392298656,"M","gba2"
"cmtr2",0.00013651802196775,0.444655354150769,0.12,0,1,8.89905392298656,"M","cmtr2"
"znf700",0.00013651802196775,0.428727167376403,0.12,0,1,8.89905392298656,"M","znf700"
"c10orf76",0.00013651802196775,0.421335143938306,0.12,0,1,8.89905392298656,"M","c10orf76"
"arv1",0.00013651802196775,0.415063179530613,0.12,0,1,8.89905392298656,"M","arv1"
"fam110b",0.00013651802196775,0.394680743365143,0.12,0,1,8.89905392298656,"M","fam110b"
"zdhhc2",0.00013651802196775,0.393325568285714,0.12,0,1,8.89905392298656,"M","zdhhc2"
"rp11-37b2.1",0.00013651802196775,0.382009147232253,0.12,0,1,8.89905392298656,"M","rp11-37b2.1"
"znf844",0.00013651802196775,0.377790542609658,0.12,0,1,8.89905392298656,"M","znf844"
"hist2h2bf",0.00013651802196775,0.375489105774965,0.12,0,1,8.89905392298656,"M","hist2h2bf"
"zbtb43",0.00013651802196775,0.373090808937454,0.12,0,1,8.89905392298656,"M","zbtb43"
"il17rc",0.00013651802196775,0.366330815576606,0.12,0,1,8.89905392298656,"M","il17rc"
"c1orf56",0.00013651802196775,0.365522573780313,0.12,0,1,8.89905392298656,"M","c1orf56"
"rp4-591c20.9",0.00013651802196775,0.354237597198033,0.12,0,1,8.89905392298656,"M","rp4-591c20.9"
"sqrdl",0.00013651802196775,0.352141411719377,0.12,0,1,8.89905392298656,"M","sqrdl"
"fgf14-as2",0.00013651802196775,0.349268060216724,0.12,0,1,8.89905392298656,"M","fgf14-as2"
"rp5-858l17.1",0.00013651802196775,0.347266321133201,0.12,0,1,8.89905392298656,"M","rp5-858l17.1"
